Area	EdgeDistance_Error	Density_In_Ellipse	Ramanujan	Red_MEAN
445.198271	0.003485	0.985704	0.901149	31.636639
1703.293087	0.005882	0.995722	0.933808	42.250845
1243.013922	0.002073	0.995099	0.95618	38.869337
1128.788359	0.001195	0.997573	0.945766	35.880253
1651.614364	0.002263	0.994311	1.001207	45.228262
396.142051	0.005734	0.979111	0.967044	22.112333
1568.021472	0.0017	0.996049	0.923421	50.088407
2362.546193	0.007642	0.991963	0.956416	46.53962
1259.771099	0.002708	0.995484	0.956963	44.953698
1201.424741	0.003398	0.98924	0.962201	45.868942
1787.612751	0.003055	0.994468	0.961491	46.857629
343.432118	0.006181	0.975911	0.97493	28.21807
1576.936531	0.002952	0.99703	0.946641	44.246987
850.425193	0.003158	0.995219	0.904313	54.210931
914.324682	0.002164	0.992123	0.919777	37.205186
2278.715208	0.010007	0.960446	1.013064	42.996727
1262.511855	0.005547	0.986374	0.962407	34.16092
1428.936952	0.000798	0.997722	0.938598	45.939994
1046.675831	0.001796	0.994337	0.929912	45.876485
2026.317386	0.001082	0.997584	0.950438	41.933955
1264.682562	0.003867	0.99726	0.945595	41.00135
856.609561	0.003429	0.994046	0.928331	40.669247
1965.025452	0.005512	0.995331	0.925398	45.66936
919.146629	0.001652	0.997052	0.927956	46.772426
1347.989854	0.001477	0.995176	0.93401	43.045511
1703.801223	0.000756	0.997349	0.920948	43.362973
1757.657148	0.003697	0.996313	0.975696	55.503757
1193.923425	0.001897	0.995565	0.992352	46.034152
698.149671	0.003142	0.99029	0.933687	39.706059
1501.814044	0.004423	0.988601	0.972761	29.435761
1761.316707	0.003796	0.991995	0.98082	31.997572
1111.320819	0.002445	0.989086	0.966579	29.182948
1278.822036	0.00081	0.997213	0.937155	28.810406
610.755076	0.00798	0.987134	0.944886	23.161592
1756.105634	0.001035	0.997045	0.933423	31.274688
732.465497	0.001373	0.996219	0.925387	21.647507
1655.320523	0.002339	0.99739	0.938314	26.653173
1313.972151	0.003156	0.994812	0.965292	23.957484
1734.773533	0.001186	0.995496	0.958643	36.294912
1447.375807	0.000748	0.996249	0.946988	37.589268
944.400569	0.003044	0.989357	0.940165	27.665945
1516.690468	0.003537	0.987991	0.977333	32.560245
847.333025	0.004045	0.987679	0.961354	28.084896
2108.960136	0.002028	0.99732	0.96074	31.826055
1082.542592	0.005163	0.995007	0.953158	31.778769
1461.806994	0.001603	0.996047	0.925985	32.8359
2333.581902	0.002263	0.995999	0.924986	32.502041
1586.746841	0.000958	0.997274	0.925932	32.994992
2069.218811	0.005165	0.997338	0.964557	32.487205
1071.039921	0.002652	0.993165	0.968611	31.767552
1674.29642	0.004599	0.984888	0.995667	32.048441
1769.184975	0.001275	0.996001	0.936172	27.759014
297.770419	0.009146	0.98008	0.965264	18.88548
513.385269	0.004164	0.983823	0.962635	25.467123
1838.10541	0.001508	0.997349	0.957806	37.08717
1398.102521	0.001747	0.996947	0.954295	36.368557
475.895214	0.010789	0.962102	1.034045	23.334477
1373.15403	0.000851	0.996623	0.942064	33.06996
2017.820119	0.002785	0.997053	0.949002	35.521937
1616.187151	0.004232	0.996399	0.933216	28.411763
909.761646	0.001925	0.993566	0.978036	26.966608
1295.531265	0.002127	0.995843	0.943521	28.689207
1149.461923	0.001694	0.993953	0.994872	37.319446
2059.288046	0.006012	0.986263	1.014164	39.755662
2049.711356	0.004482	0.988437	0.943617	37.558411
1616.954458	0.005378	0.997282	0.936332	31.321554
694.30819	0.001943	0.993977	0.937757	24.152419
1306.997001	0.003148	0.997744	0.946454	29.485612
1387.934594	0.004397	0.997181	0.939165	24.336049
1066.513835	0.002225	0.994256	0.929113	24.991787
1849.497767	0.002956	0.996229	0.964294	32.099701
1550.192017	0.002197	0.997985	0.920294	30.480046
364.848537	0.004267	0.981091	0.965353	19.144894
1145.934453	0.001126	0.998362	0.922695	24.146413
1534.249938	0.001193	0.998442	0.926657	36.935644
844.511158	0.003096	0.99386	0.945113	28.748323
1917.840096	0.00083	0.997117	0.944918	28.56878
357.851924	0.037963	0.924719	0.994129	20.716913
1659.993208	0.00146	0.994963	0.993365	26.1767
1153.024089	0.000632	0.99836	0.954216	27.517887
1272.948719	0.018945	0.960523	1.057138	38.895402
1747.228458	0.010147	0.973293	1.024198	42.043511
797.588922	0.048388	0.904673	1.1329	34.480333
1875.334506	0.00135	0.99621	0.903396	41.878326
1210.800006	0.000692	0.997567	0.930771	40.44891
644.0403	0.005332	0.975089	1.009082	34.044191
1119.245805	0.016834	0.942439	1.179665	28.966826
1468.527287	0.004751	0.97685	1.024688	28.748641
1782.190417	0.003892	0.989024	1.020954	34.320268
2386.506136	0.001508	0.996023	0.949069	33.893433
1714.973317	0.002546	0.988882	0.981332	36.893577
1225.50364	0.002738	0.992589	0.929329	31.484187
1607.305734	0.001479	0.997945	0.947133	34.003371
1125.829003	0.002264	0.997037	0.936969	28.295347
328.964309	0.005256	0.977464	1.013659	21.205834
714.778046	0.004539	0.9923	0.960735	27.169818
1586.813383	0.003526	0.997353	0.929317	31.542729
1564.616719	0.001837	0.991186	0.993596	29.284365
1988.044137	0.001881	0.996557	0.951355	25.3368
1268.725744	0.005222	0.997953	0.948043	22.532754
334.083055	0.008168	0.986608	0.958761	18.598525
1462.153575	0.001429	0.99737	0.956199	24.365068
1228.146291	0.00366	0.997505	0.926902	25.655489
720.965999	0.003368	0.982004	0.915269	24.114621
1392.85324	0.002131	0.997339	0.933015	31.945027
916.47165	0.001544	0.9932	0.956103	29.765481
1822.162643	0.003287	0.996442	0.950728	27.559482
1468.147444	0.007247	0.989434	0.98655	42.964547
532.60583	0.004315	0.980255	0.968103	29.562916
2372.959341	0.110426	0.704562	1.443269	38.7019
944.337604	0.001627	0.992653	0.950841	28.323667
1770.335076	0.002913	0.994637	0.965741	31.320684
887.304196	0.007325	0.98621	0.951127	28.136936
1157.100498	0.001798	0.997264	0.917016	29.594166
868.01777	0.001405	0.993372	0.944726	25.030062
1639.568398	0.002246	0.996756	0.949483	21.361353
1813.914006	0.00421	0.994499	0.93945	38.158637
347.712418	0.007784	0.967809	0.921763	24.857775
1187.407765	0.000845	0.997624	0.947946	33.965568
1552.153043	0.001851	0.995935	0.934805	47.305021
386.077602	0.00704	0.979868	0.975275	31.642844
1183.133192	0.002519	0.990302	0.962596	38.559267
1481.494434	0.002576	0.992815	0.992053	38.845529
526.089506	0.004375	0.985842	0.915243	30.245304
1720.33214	0.001811	0.995225	0.969037	38.357736
1772.40636	0.001336	0.996876	0.961891	28.952621
1237.217398	0.001376	0.994467	0.943517	25.613828
939.193854	0.003809	0.985329	0.966345	25.116247
900.402965	0.002064	0.993369	0.945814	18.388103
1225.350547	0.001656	0.993092	0.947153	16.77735
1916.265409	0.003786	0.994225	0.972084	19.940342
1340.92218	0.001173	0.996589	0.990919	26.963256
917.513379	0.001523	0.991748	0.964347	35.940513
1803.712364	0.003293	0.997275	0.937988	30.693171
2159.817133	0.012205	0.991896	0.990723	38.151967
710.173322	0.008067	0.988582	0.980803	30.707173
1354.871414	0.00343	0.996102	0.952428	37.550739
1050.812909	0.016028	0.989475	0.996598	18.222044
2140.354113	0.002252	0.994393	0.97707	26.16435
1699.506734	0.00269	0.996401	0.939805	29.114367
2027.975572	0.010225	0.985368	0.999564	30.681352
1534.255942	0.003927	0.995119	1.010664	26.444824
1145.108649	0.00484	0.968401	1.089377	26.232101
1784.931965	0.003292	0.995934	0.955168	26.006179
1421.373936	0.001437	0.996316	0.984281	26.836866
954.825472	0.002661	0.988346	1.025292	24.553884
1910.287352	0.001293	0.995479	0.971131	27.290811
1233.598069	0.003487	0.988463	1.027614	21.81936
541.587817	0.003567	0.991646	1.011489	16.999494
1183.284537	0.005609	0.985595	0.998282	29.66968
1693.202947	0.005161	0.989258	1.04516	28.0385
863.25588	0.00913	0.985787	1.04783	25.151114
1424.468037	0.003719	0.994671	0.964902	26.943717
1075.42468	0.001695	0.992192	0.96754	23.738684
1811.47088	0.001192	0.99369	0.984332	28.712658
1709.570522	0.002329	0.993729	0.999017	28.189872
1285.384981	0.001384	0.996205	0.964561	27.546719
911.72764	0.001831	0.993234	0.949674	26.896187
1798.749514	0.002151	0.995344	0.972931	23.482139
1647.690827	0.002656	0.993387	0.967065	23.263005
997.184857	0.004124	0.983202	0.947103	22.256548
987.713612	0.002769	0.991266	0.973914	18.680169
1441.976167	0.001369	0.995185	0.976844	25.430751
1933.483813	0.002824	0.995177	0.95022	24.489041
1497.089028	0.001157	0.99707	0.953045	33.936265
1001.390997	0.014704	0.984852	0.946693	39.436268
2094.401167	0.002814	0.996374	0.943801	38.546319
1796.975373	0.000807	0.995958	0.929626	30.332562
336.04756	0.006669	0.972128	1.009821	19.641002
1115.104449	0.000714	0.997357	0.936265	24.748669
992.17205	0.002018	0.994431	0.945627	26.264286
1754.127985	0.003354	0.996629	0.930815	24.831487
1228.237897	0.001986	0.997905	0.93058	29.118857
1090.365534	0.000808	0.997119	0.963435	28.76488
1490.603658	0.002577	0.993503	0.95187	29.312073
1943.447317	0.004034	0.991845	1.00259	26.626457
2225.132989	0.002118	0.995683	0.96535	29.208882
1340.380949	0.005161	0.992051	0.992789	25.423985
610.709417	0.009661	0.974286	0.986686	17.348811
1921.90859	0.010779	0.949947	1.058826	24.785541
1417.930118	0.002793	0.991722	0.998063	24.498647
1939.639398	0.000709	0.997172	0.965214	27.368769
1159.134564	0.005983	0.985396	0.999602	20.938994
156.115306	0.050579	0.93633	0.975076	11.354385
1971.506801	0.002158	0.993562	0.973266	27.584948
1624.986192	0.00154	0.996636	0.969963	29.374554
1280.396046	0.002334	0.994631	0.972291	24.800644
1132.406732	0.009363	0.962762	1.047866	27.884469
1541.138536	0.006356	0.994931	0.979159	28.688656
1861.039062	0.007173	0.978201	1.048521	33.495875
1208.166978	0.001331	0.996388	0.947057	24.435564
907.685533	0.002073	0.98907	0.958847	24.767559
1795.039089	0.000857	0.996495	0.956389	32.614373
1666.643094	0.002208	0.996079	0.96311	31.236289
558.895521	0.00365	0.988656	0.924687	22.547631
1409.132878	0.004463	0.997844	0.923975	33.416321
1273.88328	0.001489	0.996736	0.968732	22.806357
544.494647	0.00292	0.988486	0.960376	19.687487
2193.729386	0.001587	0.996654	0.948536	26.891651
1139.100863	0.004302	0.998322	0.929225	35.507205
116.296308	0.014452	0.965531	0.91534	15.479832
1737.589536	0.001481	0.996718	0.943881	35.915231
2139.464221	0.01798	0.971893	1.084458	46.702969
845.736663	0.006482	0.985855	0.967708	32.588876
1832.320325	0.008166	0.995425	0.982844	44.695629
541.912975	0.004831	0.986035	0.949214	14.531406
1695.332194	0.005551	0.993835	0.970484	18.841785
1160.280572	0.002712	0.996431	0.955286	19.466978
1874.700193	0.001436	0.994616	0.979603	30.613235
1690.469297	0.048019	0.916915	0.994167	24.504511
1921.613069	0.012775	0.940949	1.159283	36.816132
1812.946221	0.060245	0.886665	1.152789	31.20635
1096.881231	0.001248	0.994762	0.968099	23.907516
1424.063382	0.000893	0.996554	0.93956	27.162671
2023.618816	0.001043	0.995632	0.944443	27.83982
1242.056995	0.013233	0.930211	1.230935	38.455603
1942.979311	0.025533	0.965244	1.024762	41.009948
680.692031	0.012656	0.979103	0.991722	17.945929
2046.762752	0.001302	0.991598	0.974713	35.137714
1343.856157	0.002024	0.993958	0.949664	33.451716
378.956252	0.020288	0.94018	1.005771	17.114594
2145.548835	0.000661	0.997363	0.973042	35.170299
1389.529457	0.001526	0.995649	0.96565	31.114775
1376.16494	0.000925	0.996376	0.933282	29.902273
665.471484	0.002782	0.989003	0.95619	20.006532
1804.816785	0.0015	0.99716	0.945871	26.388762
1204.685623	0.001691	0.996194	0.955196	22.757811
1550.667088	0.003789	0.991686	0.95955	21.103798
500.770104	0.005856	0.979251	1.010151	16.674746
1222.823483	0.00204	0.995895	0.972255	37.527136
1937.275634	0.001948	0.995466	0.982616	36.416657
790.436968	0.004103	0.986784	0.982378	26.044366
2495.132894	0.005951	0.988454	0.959699	31.795512
784.805362	0.006208	0.983959	1.035085	25.224627
1534.000281	0.004209	0.995687	0.977971	32.997306
1987.093863	0.001854	0.995585	0.94574	30.621153
627.710084	0.003345	0.985978	0.950198	21.722928
1332.632788	0.009132	0.995785	0.981353	25.855004
1735.844795	0.000908	0.99719	0.932176	27.844717
962.981267	0.002268	0.992499	0.985776	21.902373
1453.787418	0.003561	0.997337	0.948241	30.313634
1261.884833	0.029228	0.937792	1.007602	20.819897
1379.69932	0.001449	0.994167	0.968685	20.594376
1800.792062	0.001928	0.99411	0.952587	26.217357
1165.53336	0.007351	0.986179	0.972133	25.187604
1903.618353	0.006084	0.978131	1.076477	31.225857
2563.825821	0.011576	0.977881	1.060348	30.396469
1823.798632	0.015373	0.94158	1.205473	38.728572
2258.236284	0.003594	0.984449	1.046734	35.879202
548.333304	0.00256	0.990639	0.958379	22.12498
1147.976977	0.002692	0.991066	0.952276	30.748195
2031.224562	0.001504	0.996752	0.966974	35.323606
2217.422777	0.002291	0.990867	0.971573	37.157176
420.127014	0.028671	0.972988	0.915079	14.378656
1780.087614	0.002497	0.991801	0.944194	28.356587
832.746043	0.003688	0.992633	0.962004	17.264911
1386.545298	0.002342	0.995223	0.980849	20.734135
1913.862011	0.001693	0.997497	0.944104	24.15357
623.920025	0.003252	0.985072	0.974774	28.325162
1275.172908	0.002071	0.995051	0.936408	33.855813
2048.829118	0.001744	0.996164	0.993887	35.762793
893.55928	0.01278	0.964995	0.992345	20.514836
2203.057108	0.001371	0.996064	0.953087	28.130512
1929.371745	0.003031	0.995627	0.944074	26.4252
601.185047	0.003516	0.990583	0.925822	25.137684
1264.049318	0.000542	0.997413	0.926943	32.303049
1973.116803	0.000798	0.997119	0.931821	36.626978
818.224966	0.031788	0.949259	1.108936	32.426841
2578.410642	0.002394	0.991026	0.982725	37.237486
1774.108495	0.013709	0.963916	1.035844	36.774822
1837.060216	0.001023	0.99771	0.939447	29.50102
1237.479863	0.000558	0.997701	0.921087	26.554606
258.960307	0.006673	0.969692	0.982008	16.90948
1288.157465	0.003155	0.992244	0.960696	36.379823
480.398486	0.003117	0.987848	0.946399	25.318049
1757.878023	0.020316	0.963655	1.07468	38.003063
1449.491699	0.001128	0.994543	0.930813	33.628805
1028.725934	0.002577	0.989151	0.951254	31.589275
2285.040763	0.00269	0.991565	1.025641	31.474846
2071.858392	0.027417	0.933319	1.18623	30.781597
1285.044489	0.005948	0.96239	1.110544	28.027297
1338.975936	0.006608	0.983771	0.925897	28.724405
1934.580852	0.002232	0.992993	0.970929	26.420284
321.323436	0.022121	0.91998	1.082106	14.891405
1410.434714	0.000878	0.998014	0.937272	20.026463
1879.38607	0.000735	0.995969	0.974064	22.540413
982.373816	0.001277	0.992937	0.977452	24.639585
1286.581603	0.002047	0.996712	0.939581	22.34571
1782.580005	0.001455	0.995966	0.965679	33.338087
430.469096	0.003476	0.982497	0.968984	22.163722
390.547263	0.014714	0.961164	0.974187	18.855049
2159.593646	0.001055	0.996619	0.950286	31.514473
1302.93239	0.003243	0.994878	0.946931	31.568307
1430.49894	0.004816	0.996993	0.961285	32.322186
1003.762311	0.010302	0.967722	0.945268	26.295498
2619.595976	0.007402	0.993176	0.952955	31.08292
1962.953908	0.005393	0.993635	1.000982	36.72789
215.391727	0.013343	0.936059	1.040612	24.82513
1215.491367	0.000561	0.996784	0.929	35.535598
1341.379302	0.016343	0.94789	1.114483	21.489579
1660.430423	0.033532	0.919031	1.291855	19.021329
880.874849	0.020383	0.956359	1.061442	23.971786
2500.877284	0.00405	0.99045	0.996905	27.761224
875.465977	0.02246	0.895506	1.223595	19.565835
1446.020347	0.007606	0.990316	0.98657	20.962116
2432.445571	0.001959	0.987925	1.011225	30.744831
1511.18612	0.003885	0.988857	1.005305	27.158145
2491.280409	0.002324	0.988422	1.02773	28.019739
1673.791988	0.004914	0.995943	0.964594	25.845923
1464.661357	0.005613	0.988688	0.997009	26.38759
2784.505746	0.00382	0.990677	1.003469	33.889997
1220.502268	0.010647	0.963806	1.002642	22.049541
1771.972572	0.002514	0.994229	0.95304	30.767924
1845.771051	0.006586	0.994805	0.967875	28.632027
2495.627054	0.006954	0.985765	1.052313	30.026541
1403.116068	0.001032	0.993839	0.9759	26.892842
1553.529192	0.002742	0.99742	0.954304	27.913948
2039.93343	0.001704	0.989826	1.042963	28.155462
1062.906629	0.001665	0.991235	0.999079	25.790559
1427.411785	0.001403	0.995249	0.967185	28.522498
2094.041506	0.001756	0.994926	0.976369	27.769767
1025.761224	0.001851	0.991246	0.989967	27.436954
2205.78542	0.000843	0.996962	0.929194	40.537052
721.614407	0.004144	0.99089	0.938184	28.500373
1394.687572	0.003808	0.996872	0.946095	39.56303
2620.15275	0.001692	0.995628	0.971791	25.677712
1449.453952	0.031808	0.967276	1.111336	21.910657
2081.455458	0.00419	0.991803	0.992373	28.89693
1572.794174	0.001988	0.996401	0.971707	38.57041
657.538725	0.003996	0.986514	1.036868	25.306744
1217.226039	0.00515	0.977509	1.070715	32.479607
3519.924184	0.024695	0.948297	1.15519	28.858314
2250.530444	0.023132	0.940427	1.101996	29.532689
1417.460006	0.012199	0.975534	0.971485	29.46132
143.798133	0.034342	0.940184	0.988946	14.692994
1810.807573	0.006468	0.993903	0.960809	33.340016
1395.924741	0.003935	0.992664	0.980157	23.209779
2554.023665	0.011683	0.968862	1.043927	28.925146
2393.654488	0.001634	0.995993	1.006383	30.357009
1483.938587	0.001473	0.994968	0.977887	26.850258
989.83263	0.003344	0.986154	0.97766	26.997798
2026.671778	0.001698	0.992228	0.979314	32.788054
197.945098	0.010946	0.963937	0.919506	19.561099
1206.713953	0.000878	0.995777	0.964229	30.066317
1569.570732	0.001003	0.996241	0.94513	25.92894
2151.381594	0.00232	0.99604	0.955197	17.916446
1081.031942	0.00466	0.995726	0.961066	21.466529
1100.66687	0.002028	0.992976	0.963992	27.23062
1460.749802	0.001113	0.996256	0.970991	24.904653
1978.529648	0.00359	0.994419	0.956403	25.080044
1385.016354	0.004978	0.99672	0.938725	33.131589
887.40435	0.001892	0.993756	0.962139	31.226283
1877.63368	0.004221	0.99539	0.943338	29.083066
1028.784101	0.001555	0.993842	0.955431	21.153539
1343.80978	0.000811	0.996207	0.95953	15.927738
1824.812046	0.010144	0.99718	0.95344	23.696699
1111.624566	0.003481	0.995753	0.924321	22.505948
453.076137	0.006253	0.977629	1.005481	14.708964
1638.598241	0.003446	0.991072	0.934824	17.24103
615.46041	0.004082	0.987831	0.959284	24.184011
1886.141501	0.002008	0.995649	0.944687	33.367143
1367.313601	0.001354	0.994734	0.942124	37.682894
1633.049679	0.001025	0.996134	0.960371	29.373222
2173.781035	0.001346	0.995288	0.965228	27.344152
1170.265479	0.002755	0.99072	0.966815	23.804339
785.834514	0.001335	0.99395	0.933003	20.103015
1107.608362	0.001778	0.996335	0.92847	23.541446
1900.086509	0.002083	0.996754	0.940588	27.125416
1865.203526	0.001341	0.995144	0.97703	23.029423
1899.590831	0.008363	0.981994	0.992596	31.2647
1359.050815	0.002099	0.993135	0.974431	24.824659
2259.98995	0.001893	0.995061	0.974429	21.601769
1386.617764	0.001819	0.995358	0.98776	17.031014
1337.186734	0.002265	0.995703	0.982515	33.143408
378.606814	0.004232	0.990253	0.920349	21.38227
2115.682571	0.003848	0.995056	0.93669	36.044246
1734.117532	0.003177	0.993471	0.942326	26.498011
993.180478	0.0026	0.995617	0.935358	28.63011
1159.898665	0.001092	0.995664	0.909034	29.765222
2111.521001	0.003164	0.99461	0.970502	24.555506
1294.590018	0.002499	0.993394	0.974694	31.055707
1496.749335	0.012963	0.959854	1.030104	21.723699
1800.831483	0.003146	0.994892	0.943311	30.570616
1084.776847	0.001161	0.996036	0.94873	32.253285
550.113124	0.006421	0.97069	1.006503	24.422868
693.552131	0.002225	0.992542	0.948198	22.496204
1218.022197	0.002221	0.996837	0.941536	30.275661
2123.374334	0.001647	0.998432	0.945674	29.815251
1276.02978	0.001622	0.995687	0.96834	34.909964
1977.756904	0.001397	0.997017	0.955112	35.724788
814.834383	0.003306	0.988286	0.980172	30.417588
2085.83059	0.003185	0.994621	1.012734	33.59377
344.273138	0.009383	0.968936	0.997768	21.927461
